,OFF_RATING,PACE,PPP,WINS
0,-1.3947598201322469,0.3436878864006141,0.969,25.0
1,-0.3715208449459395,0.5891792338296231,1.001,36.0
2,-0.8530450685630228,0.049098269485806,0.993,30.0
4,-1.7859982518211275,-1.0310636592018352,0.959,15.0
5,1.2837186737377901,0.8346705812586322,1.056,53.0
6,0.26047969855148284,0.7364740422870272,1.022,40.0
7,-1.725807723868991,1.4729480845740544,0.963,17.0
8,1.0128612979531781,-0.4418844253722121,1.052,45.0
9,-0.5520924288023447,-0.8346705812586322,1.003,31.0
10,1.6147665774745343,0.24549134742900905,1.07,56.0
11,-0.49190190085021246,-2.1603238573752757,0.994,50.0
12,1.82543342530701,0.4418844253722191,1.068,52.0
13,0.7420039221685704,0.24549134742900905,1.039,47.0
14,-1.0035213884433618,0.3436878864006141,0.984,26.0
15,-0.4618066368741421,-2.356716935318486,1.0,48.0
16,0.049812850719011564,0.9819653897160362,1.021,43.0
17,-0.25113978904166656,-0.9328671202302302,1.003,41.0
18,0.14009864264721414,-0.29458961691480806,1.019,56.0
19,-0.8229498045869567,0.9328671202302372,0.989,51.0
20,1.0128612979531781,-1.0310636592018352,1.047,50.0
21,0.7720991861446365,1.5711446235456594,1.042,55.0
22,1.3439092016899266,-0.9819653897160362,1.05,58.0
23,0.7119086581925,0.19639307794321004,1.044,44.0
24,0.7119086581925,0.0,1.044,47.0
25,1.1633376178335173,-0.7364740422870272,1.061,53.0
26,-1.0336166524194323,0.14729480845740403,0.982,23.0
27,-0.7326640126587541,0.7364740422870272,0.994,19.0
28,-0.8831403325390932,1.8166359709746684,0.985,32.0
29,-0.28123505301773694,-0.8837688507444312,0.997,46.0
30,-0.7313945370060674,0.5738452751912627,1.004,33.0
31,-0.14057443747470244,0.9001494512804052,1.021,49.0
32,0.03667159238470955,-0.18753113568341323,1.034,29.0
34,-1.7948707161625226,-0.18753113568341323,0.972,21.0
35,2.340869980557032,1.0633015393249765,1.103,57.0
36,-1.1154276017014537,-0.024379047638842022,1.003,27.0
37,-0.6723125270529301,2.259750184985178,1.015,21.0
38,-0.5541485071466554,-1.383979781343615,1.016,28.0
39,0.12529460731441344,-0.24191516503160107,1.043,39.0
40,1.4546398312599846,0.7913813925840218,1.08,58.0
41,-1.6471656912796813,-1.9822041041737122,0.973,36.0
42,0.7751967167989158,-0.2962991943797966,1.053,41.0
43,1.247852796424006,-0.024379047638842022,1.075,50.0
44,-0.14057443747470244,0.6282293045394506,1.024,52.0
